%eval_id interface EW1            EW2            EW3            EW4            EW5            EW6            EW7            EW8            EW9            EW10           FW1            FW2            FW3            FW4            FW5            FW6            FW7            FW8            FW9            FW10           ALAT           VAC            DIVAC          INTER110d      INTER111d      OCT            TET            ELAST          delFCC         delHCP         delA15         ENERGY         FORCE          
12       NO_ID      6.136578994    94.31045659    80.24754933    81.30639538    50.78794271    76.17095696    18.67182473    22.87901203    81.20933693    98.6164312     95.43261112    50.90435875    18.53794238    1.123101433    43.65514557    25.24269152    99.75172409    59.21159407    80.69072981    88.73967892    100            100            100            100            100            100            100            58941.1        100            100            100            0.29807        0.182          
13       NO_ID      7.227279543    25.62111016    58.82794561    45.14801899    3.356635567    89.39672634    17.78508703    43.34750235    8.617915588    41.77791831    47.8383551     32.88430496    21.42292443    85.07386766    62.44539447    62.73148927    20.61157737    67.5536569     75.48326563    16.71409296    1.84831        42.5424        946.388        560492         1845550        1483490        474754         190.945        94.1557        122.912        110.833        0.223124       0.114908       
14       NO_ID      7.368109233    46.81617183    69.93235749    16.42415762    85.20604623    36.42185444    75.26814877    99.76687759    20.58317616    56.99115191    95.53704578    3.360929041    34.14676612    42.21157273    3.676624305    11.42548177    31.54124524    28.23501109    87.4559215     79.08251183    5.68492        76.3407        1765.86        9002230        6664710        8397940        8894370        283.5          140.384        592.181        335.883        0.275772       0.186388       
15       NO_ID      7.848515797    44.8344715     77.02135527    88.6223009     12.02069081    3.610734336    25.17285185    62.05720364    59.74047647    57.48372042    51.28535804    30.37507473    52.20673937    76.22417091    37.39047495    5.366339253    81.18092825    62.85077031    85.77316925    63.75416199    1.00267        35.8733        17.4865        3178940        6711690        2788000        6.03265        184.349        97.7479        114.584        81.9645        0.223048       0.135354       
16       NO_ID      7.941127533    95.66090064    88.48556535    70.94818415    94.9117892     3.452556947    76.14970058    68.08450148    24.69077345    19.72584351    87.97864161    80.00438209    96.42650724    96.6017684     65.5259673     68.71249164    41.94578924    4.344943842    24.56064446    35.12912025    1.85923        46.5485        850.396        4835680        5249850        6569410        25779900       18.8205        91.8215        97.0524        169.043        0.357449       0.105642       
17       NO_ID      8.562760435    36.1206929     51.22882066    39.97144254    35.07663754    62.46511745    62.30579853    14.85034087    96.30867158    34.86738401    11.16122144    82.55027971    13.60645828    98.64594103    29.53081308    90.99403124    96.12606113    57.00560155    72.26625511    89.49545501    0.371122       41.1524        1769.5         168715000      43133200       390087000      883846000      70.5532        12.6613        36.4838        191.454        0.0731034      0.122428       
18       NO_ID      8.704316761    4.610600414    19.27669477    44.41362066    8.502976473    96.38624041    49.27736731    62.65967023    84.51075382    65.60403513    74.01197304    61.34868335    42.14267973    64.870135      27.56940272    35.94007901    22.20546982    64.10520765    18.72532128    85.94396115    0.741372       36.8228        488.36         82007.4        9.86035        11.4625        3.75341        267.633        128.681        147.535        143.244        0.0666424      0.142144       
19       NO_ID      8.714416175    97.34540872    4.813584414    68.04935633    18.39204155    25.63617952    39.4049872     41.04940871    70.63162644    71.81782175    23.44725234    73.11079377    55.51601436    35.22017075    27.79670048    15.43837777    83.38356406    85.84894648    55.5416695     94.39772768    0.609973       66.6559        1332.12        93015200       52422700       40721900       45678900       2360.34        101.418        1912.35        116.682        0.43446        0.148023       
20       NO_ID      9.268829064    63.21115888    7.283453839    64.46263273    85.3673283     57.93249174    28.10937671    24.07366997    33.24093749    2.359465813    33.42913117    45.32462122    58.75060382    52.71859973    75.25889231    95.67895349    44.77279871    62.20004945    94.06542307    76.33547108    0.38152        35.8122        1815.22        8427980        17185500       1754530        2226750        12.3486        113.952        42.7019        100.597        0.19607        0.0707187      
21       NO_ID      9.82583893     86.522365      13.46431805    23.60488058    85.53325084    48.53838687    33.29730089    5.681817337    14.0515375     12.97813639    20.01007368    3.779215409    56.19380362    23.15616938    51.6490379     63.64674403    38.70634171    75.30844579    74.25008915    10.3554612     0.725144       46.7394        1036.41        389116         360268         1592450        1991310        54.1728        118.864        130.466        109.498        0.0605987      0.210092       
22       NO_ID      11.0903594     84.13626529    50.33541024    83.61439726    17.68145908    6.09056598     32.87126932    43.62255637    70.79169514    23.3665904     64.73412866    52.11691145    53.06172933    6.666115333    30.04689965    94.34833089    77.16437114    94.46956687    3.709962227    41.73783644    0.0505323      6.28345        384.832        2.25412        6.57509        1.05805        3.00682        41.7372        83.0409        86.8123        66.3045        0.506376       0.146036       
23       NO_ID      11.38757884    46.59689638    30.63558561    76.49558695    28.88579498    52.05912516    21.50023994    57.84466708    19.19887109    73.75426304    47.77734223    63.94683737    25.32131951    68.47443196    73.69578104    29.06487515    14.24803623    57.01998443    5.048237729    99.30578772    0.0379236      31.1102        12436.1        7458630        7641920        23058800       129065000      108.279        98.1917        115.12         127.196        0.11483        0.182153       
24       NO_ID      11.79538524    45.46167606    93.0110158     54.67327711    95.9133787     21.1376807     30.43908191    69.98841524    95.17968981    25.21452722    64.53483173    88.81783945    59.14214454    64.23727318    13.40407658    75.78958545    4.15040471     56.09894725    14.11583009    72.53770379    0.324386       21.0987        1200.35        332263000      1571040        1233160        9510340        117.8          41.2179        62.2153        129.045        0.0914127      0.274506       
25       NO_ID      12.64470282    29.54065083    85.70801661    54.21409709    68.13169517    16.41078586    55.35181869    87.45114116    65.98015335    74.0953474     79.87747488    37.94283402    32.28620165    85.79364745    52.08308814    87.4441965     92.49219542    94.6384351     20.29555166    98.4876779     2.41497        29.4834        1070.05        105038000      185761000      24704800       55726800       153.251        90.383         104.324        195.635        0.585201       0.207103       
26       NO_ID      13.08368373    57.39113801    20.28946856    30.93427105    37.92834962    92.05419903    86.94115718    98.38646962    32.56267233    67.4636521     30.44999601    41.38851126    53.98601706    42.91431406    63.99339184    39.51926786    90.45270092    96.29069272    44.20108519    4.504238429    6.87612        73.203         449.305        7556700        8184210        6606660        21325200       155772         186.023        724.161        260.954        0.532607       0.179845       
27       NO_ID      13.15261121    83.37051804    10.30377967    8.912343184    68.42951097    84.74718855    64.50168347    89.63490159    76.26166198    60.586125      78.55923358    60.6709547     66.68712481    7.446623354    66.99278709    51.12323146    82.87366057    65.92441019    49.95826928    47.66119718    5.37606        109.567        2757.54        1373050        1438540        2233120        1325320        178.437        164.376        204.388        78.5966        1.22539        0.17351        
28       NO_ID      13.36433134    14.77294302    26.65220105    98.58388105    42.88042901    82.29420056    80.55335798    78.82124955    35.96980699    60.77992957    50.44721923    21.98573134    92.05455843    91.53380087    99.37487411    85.67928191    71.40121565    12.72427066    53.61523095    92.27107873    1.24413        12.7064        474.157        63.5915        78.3693        35.849         46.7076        75.5653        70.2959        1115.65        105.743        0.831753       0.389138       
29       NO_ID      13.82756115    50.08882391    29.37276602    78.62176679    35.45529926    1.519449879    15.83479191    51.73385898    14.28452152    30.23686626    81.58892749    7.411207731    23.28217883    7.696738214    38.78862607    60.12452858    61.27944307    82.989579      75.91917672    68.43286902    0.198868       9.2679         58.9517        1.15368        6.75247        23.7005        6.16568        127.764        122.101        135.018        109.896        0.255307       0.12744        
30       NO_ID      14.40180323    22.76700468    8.563649206    17.5999104     32.88791292    23.62333395    47.91534412    20.00964057    21.47137994    19.59614058    40.15217195    6.156024909    30.94808754    82.71982363    40.21069018    20.10863348    21.67880374    30.47416745    40.49106995    30.63327464    1.33895        35.5611        296.503        1527580        22391500       5326500        3355240        181.831        60.8976        500.397        132.172        0.141369       0.183198       
31       NO_ID      14.57556179    93.74140123    7.953650633    29.0769951     45.98764874    63.081077      32.9278475     90.36944763    55.13795009    11.67192551    62.5538048     59.96701426    30.73490377    9.113013126    25.08550847    53.55456458    77.05287757    32.92571388    14.33122328    13.39978067    0.413522       37.2047        1158.72        33.2902        102.463        81.6942        24.6597        339.667        333.141        1662.11        184.445        0.316458       0.679281       
32       NO_ID      15.35680304    70.86624384    39.89191905    44.88226888    53.01042772    66.03412197    50.36836756    20.02961793    88.42164765    43.83101604    35.13150512    48.68215191    27.19037293    2.493286434    26.52394637    39.96258221    33.97147965    30.12133448    82.62694262    33.76549378    6.91751        117.428        784956000      1446490        1762490        1220280        1293830        2449.31        1019280        470.642        4580960        0.514945       0.945404       
33       NO_ID      15.75424186    12.72376604    23.99342224    76.45671246    55.49194562    52.37061164    36.16204225    21.53405104    41.34435286    61.74753454    16.21003497    24.2897069     14.74415286    6.906054298    84.56048258    80.25450847    66.65866565    43.52874971    53.22511727    18.67102576    1.11339        724.768        80348.4        901.844        752.086        730.656        843.439        485.071        67.4175        1322.1         565.457        0.630282       0.954993       
34       NO_ID      16.37493722    21.17229357    43.68866259    53.15903917    81.03633455    13.73556873    59.81927411    52.38800806    47.75135734    75.07522777    5.336838965    19.26696605    15.65455273    74.36242386    59.20000487    80.56179769    25.52558957    67.13821009    22.54103969    33.83572175    0.778661       31.9206        566.504        1456170000     2164340000     3677930000     4467350000     276.441        75.2371        2673.69        244.042        0.101286       0.712747       
35       NO_ID      16.40174113    4.178282677    50.92350372    80.53883186    4.740720827    2.142689659    55.76819152    40.20872898    60.12151467    18.14269767    43.508021      40.1912019     79.06213104    61.85608026    68.06762396    24.86063781    89.80212495    14.03991438    52.52319944    77.02924163    1.49904        3.51662        537.91         118.885        146.362        82.0159        96.5786        177.281        1.015          13.8219        387.816        0.337993       0.403935       
36       NO_ID      17.13023976    88.52822589    66.24054732    73.75042517    94.5870659     45.38252995    12.68814439    29.13346333    78.56097645    77.47895137    14.79454215    93.31521831    89.20271741    37.78796439    69.77193072    44.69466298    89.15857602    5.933972926    65.22871402    30.50292889    7.08022        33.2103        1080.56        13396000       12740700       11059700       11619100       91876.7        87.8215        1005.51        248.604        1.79067        0.361164       
37       NO_ID      18.36005912    43.79091076    39.51625376    30.9665174     42.43685174    68.04706684    21.96054859    38.56291283    25.05266834    93.22680375    28.05836784    86.57300821    11.44219669    74.03153891    20.60390828    19.85888992    56.29722684    1.528794213    31.4924366     30.94990044    2.27602        40.7687        1212.35        7613770        7772520        26456800       88200300       454252         113.694        126.293        104.053        0.26408        0.192524       
38       NO_ID      19.3710018     46.53177952    45.08828168    68.83627102    70.9274825     33.74099497    47.61685401    22.10952165    68.98045374    19.1983473     41.38259352    48.24227472    17.85804245    94.41798487    31.6962033     29.9901426     99.9487118     85.17810031    71.03575042    70.05612125    0.271383       33.5961        347.424        164.365        246.032        169.54         137.376        482.873        149.658        2484.63        312.977        0.967554       1.08016        
39       NO_ID      19.40975455    99.32154629    50.57476161    52.55652067    41.53311897    53.25138592    62.98200244    72.07436422    80.48639701    50.43792395    51.156876      13.97052465    3.66396401     21.36576686    90.75982496    36.48841955    94.10143657    76.08138315    74.01560829    59.45962362    5.17155        147473         24464500       43480.1        46370.7        38787.1        42350.8        217.817        93.1733        796.014        1247.47        1.84143        0.344527       
40       NO_ID      19.93695935    17.12986635    50.14782998    56.03516278    81.54118944    95.17472856    67.11812721    57.53954104    76.75520468    54.9805376     68.78074831    52.04803505    57.77786976    60.77137263    86.16403123    32.58872158    20.86480806    28.84677153    93.21226301    29.05192018    1.76038        37.268         1366.35        6289310        9417830        59060800       65746800       71.8639        88.473         1929.31        77.9799        0.18387        0.358557       
41       NO_ID      19.99227056    83.24164741    56.44527549    14.32597571    34.71632864    63.25534138    87.65240861    52.35576323    64.499986      7.045200076    55.6521749     33.74465978    6.294700094    62.66355867    97.30219723    75.54717301    71.44321152    61.56480584    53.5498899     7.264399225    4.70867        140.391        238567         437.022        346.913        397.486        429.891        326.911        27.5683        2968.17        837.059        2.82672        1.01829        
42       NO_ID      20.59074065    87.77199346    32.18064434    46.18764193    2.696839591    50.06735755    40.21405413    1.36887432     32.45575423    23.87536788    75.30257098    74.43027591    85.09591521    10.9072223     83.09192236    53.76308589    12.50466075    42.87680026    5.303917053    79.02650939    3.37756        24.9457        530.479        4943520        21235300       17639000       18659400       114.863        14.8466        11.2208        13.4632        1.844          0.229036       
43       NO_ID      20.78298527    47.48743032    23.43173133    85.18814247    63.57318935    34.99211699    54.33402041    80.80163804    2.320694167    62.68862736    58.15160136    85.79196907    14.55125532    74.69276658    49.32537491    27.2699635     59.30155572    36.71941862    29.79079662    56.95025923    0.998311       72.0768        2955.09        176302         149970         136933         3519.82        129.181        86.0304        105.963        110.281        0.579254       0.174292       
44       NO_ID      22.07588334    88.73210226    53.19517188    40.14968147    66.93612339    95.76365637    26.35517472    60.55093034    93.68395949    99.01180914    20.14589064    65.69960997    52.54591839    16.683685      69.00146214    90.87367509    64.3045675     59.7475108     22.69362716    7.563885011    38.0882        762821         19155300       243875         251295         100            100            3359620        996217         2354150        10531400       2.95639        0.623672       
45       NO_ID      22.57754545    12.1323555     16.10718404    44.85972428    18.82909371    53.89581015    4.984252816    79.10853683    36.8853891     79.90342953    47.5414058     15.77682546    44.47232458    22.48787584    85.71227878    33.23789121    1.098833363    41.65254131    80.10495676    86.15539274    7.26614        211.052        3504.07        43112200       2325.04        32182900       23029500       267.855        465.983        1550.87        944.196        1.09474        0.387204       
46       NO_ID      23.31025005    1.669373809    58.0467778     86.97131376    81.93229562    71.72908845    41.92598365    1.458342926    36.34078497    40.3423929     11.03832797    96.05065137    27.91550309    95.81486477    21.11248923    79.2890404     68.52039574    10.11750649    15.65903785    45.56895604    4.26894        45.3334        1714.38        9640640        29744700       7902740        8648290        212.427        218.623        1030.67        143.473        0.227188       0.451985       
47       NO_ID      23.47295962    41.60482465    95.34394817    30.03072235    46.16458045    66.6163824     46.74960409    24.6228126     80.26532941    93.24118225    43.53317803    12.77405469    86.2195497     29.10748599    56.64199951    81.96947693    36.94082054    53.67560648    80.22657164    71.62596968    15.2201        176.487        512.832        7543.77        9242.61        7524.87        7195.84        521.941        743.653        1987.4         2397.62        0.258939       1.19112        
48       NO_ID      24.04746955    56.88016264    36.37009458    71.7192584     88.23318419    5.959190804    48.65463395    18.12489519    13.01287558    63.22785849    59.38666866    96.82612766    42.56939428    39.5910443     30.70276925    2.137721596    20.31944599    50.56936749    19.74352871    92.42633376    2.41447        37.5389        627.533        107.576        119.508        72.395         103.89         29.7541        156.738        176.334        164.158        0.218094       0.331026       
49       NO_ID      25.26638937    79.64500617    38.23551256    30.56108947    42.30856484    35.53770975    6.108262428    13.75177631    96.10251559    58.65815238    20.01617558    41.57067753    31.38327485    46.30700143    43.45083715    48.99770394    43.33460626    51.54818755    4.330860195    41.58514063    1.76291        9.76103        700.895        66.5764        147.231        127.526        73.6807        478.577        493.844        357.164        456.915        2.23915        1.44525        
50       NO_ID      25.47017064    2.979255849    11.82006153    55.2050744     11.09226897    35.90557       8.759638982    87.14514654    67.83128388    22.09086226    99.54492721    16.04876719    48.80673483    83.87907346    10.59798543    18.0958684     82.86405489    59.28107203    80.85984228    23.08189558    5.04804        33.3686        3890.83        1101.16        16911.2        1261.84        28044.7        89.2574        4.32371        52.2892        248.638        0.884678       0.170424       
51       NO_ID      25.64993945    80.98068479    72.39164483    10.74585462    90.88790709    55.48356714    63.50894051    3.392567792    97.3603674     67.81285761    81.41907718    48.9803148     70.31880305    98.26259804    52.49444819    10.98562596    18.68037549    85.18392769    74.03696447    15.4625104     2.35172        56.3549        1286.94        278794         3581100        13574200       33219200       237.647        63.443         83.5983        85.2396        0.568079       0.231301       
52       NO_ID      26.21180923    94.49944122    57.28477049    56.59508408    40.8064426     99.73560764    5.592788022    83.14104886    51.28379519    8.923648218    24.72618949    57.51107474    33.54475838    82.5541351     2.659093681    35.90139394    71.95086139    19.44418072    78.2488963     79.56877697    65.5582        1.3943e+13     2.61032e+15    4.49466e+12    4.63135e+12    100.001        100.001        182.635        2372190000     2182280000     9774730000     3.37468        0.456572       
53       NO_ID      26.57253972    71.30382224    16.45848025    62.58142386    38.92656705    78.8106883     91.85446       15.53675834    62.80403869    49.00446508    20.25754528    38.67829654    46.90958553    65.45325917    20.20640483    12.22202234    50.70778105    49.26879263    26.23597611    55.57446892    0.537448       126.963        3217.86        71.4754        36.3582        62.9839        63.8941        108.725        206.174        2375.17        195.255        1.61779        0.425992       
54       NO_ID      28.38883899    15.04183004    18.02451954    54.57921192    16.53511647    43.54846591    93.54179413    49.50659612    72.66980039    76.16873671    82.2720899     45.98089373    33.73516561    62.77506671    32.84595177    34.04713356    86.59567401    31.05853186    21.46194405    62.54605752    7.20929        73.7778        5339.76        38.0161        39.0039        38.1974        39.9776        2269.6         191.384        331.08         779.439        2.36669        1.06073        
55       NO_ID      28.5101154     88.09132973    39.93735194    54.9671368     17.57077311    43.56429921    65.33333207    58.4034271     74.9510651     1.554490337    15.93423546    58.658294      95.75973202    85.05899293    75.44340888    56.58934028    22.20539062    91.51447343    96.08444154    88.92433203    3.43046        139.841        8028.61        180089000      405715000      1260010000     930325000      1735.61        117.109        3552.9         3582.72        1.55752        8.09569        
56       NO_ID      28.52170538    52.38499715    86.52121558    45.37974783    46.80298202    18.21741888    74.36989048    46.75169378    3.395519144    45.40564085    16.80781498    56.08371658    96.31117627    35.33933741    76.04827956    27.59882413    72.01255285    12.99291375    69.85878119    47.51178409    4.40856        177.322        4354.18        2390.21        3250.37        2458.89        3986.77        201.237        50.2408        2543.26        885.399        3.32363        1.12251        
57       NO_ID      29.6637015     24.51541903    17.72398229    82.64971856    66.42973313    80.71737418    22.16898637    56.88243401    77.00806685    65.37007161    60.38667244    85.27689596    28.58123044    66.67012632    49.73952865    13.9485587     24.60261802    76.84890536    37.02222866    56.84355555    11.326         8167850000     8.54504e+10    47718700       159935000      230193000      41039600       1.19909174e+10 3704.09        3399.55        15575          1.00944        1.14309        
58       NO_ID      30.40216654    59.6428946     4.305038309    54.7234861     28.11732655    77.0008194     82.78836124    41.36536278    34.02080379    86.83659897    40.67115046    23.42512024    50.37002031    77.80859903    95.39132857    56.20881204    32.22189053    70.99549074    36.73351517    80.48638834    14.8607        2157.09        7580070        27399500       12087900       65116400       24360400       848.419        994.25         3469.33        4332.83        0.458972       1.1122         
59       NO_ID      30.67436164    59.39912316    49.8063332     63.80124099    99.74989662    61.96005124    94.42119992    46.01140842    54.17399881    48.74133099    17.62469862    61.88841503    46.08673971    21.43828308    29.93777132    63.47878126    46.07446261    68.34275851    4.528189927    16.706089      5.30997        300.364        9604.79        85296900       87646600       70820400       76783400       421.106        99.38          985.017        1597.09        2.96965        0.959288       
60       NO_ID      32.50872533    92.9783675     85.57430797    44.86794482    95.74992728    8.833334544    97.03360697    98.2570947     35.68514914    33.34031792    52.04805727    70.460612      92.37321837    62.35009462    38.78083315    34.96025387    74.31122565    42.00244828    48.4981508     5.716537351    5.41496        40.4878        416.941        180861000      103904000      3539.49        163513000      273.786        244.69         423.199        536.142        1.57571        0.547052       
61       NO_ID      33.48412764    53.22604011    70.20889091    77.78930031    33.82445554    73.7356697     85.32155824    38.5271887     65.35818709    72.99540495    23.27644453    71.72629633    19.81157673    92.20880202    87.15045395    5.017622916    28.63065641    62.41860268    4.784500459    48.21383257    19.3223        4015.66        11994600       27698900       23247600       32099.4        72019          9185.99        4306.15        5909.42        7589.85        11.768         6.31578        
62       NO_ID      33.53325769    42.35160617    82.54508544    84.76602939    65.30474139    32.79303553    35.68811686    79.38336366    69.89240853    66.37690803    22.43319267    39.59316797    80.02930488    58.41506558    15.73237442    81.22057221    2.794684975    25.65582708    58.15877671    39.15547575    12.4686        326.958        6882.37        40699700       41656600       33885700       36907300       102457         76.817         282.781        964.76         1.82622        1.30795        
63       NO_ID      35.77546282    60.03290045    11.3020373     68.32022119    42.58703554    12.96113103    4.221615088    14.53789688    31.40531175    81.47051138    93.1066739     90.62741082    7.55776273     5.559755793    71.27243428    17.71888174    78.4582322     14.64894696    47.49157811    19.91036542    17.8915        8464.42        135535000      2294620        11313600       1959830        15100600       116328         1446.38        1377.6         3095.3         14.0379        1.85637        
64       NO_ID      35.91798721    46.62419565    85.03951322    79.27225706    41.51620056    62.54540045    58.08182609    36.92765535    54.88607959    87.62525415    45.62363166    76.46362504    98.75760969    60.7308157     21.32334927    17.58670335    14.62662581    25.30760213    95.69524018    50.51201491    3.10903        29997.6        397801000      1024320        5231.9         850628         3246010        1123.01        722.168        390.062        2651.41        9.70194        4.56853        
65       NO_ID      36.14795201    70.0090304     97.65751636    39.02032397    62.59531988    3.221024449    82.56847165    44.18288275    73.98047923    91.71530219    12.88355796    47.43854036    26.99512777    9.662193842    34.80561082    21.41517043    13.01591687    64.20769069    41.62765582    2.920158646    3.87106        666.597        37991.2        480959000      479630000      192347000      553685000      3069.72        45.4415        9536.96        4599.89        6.2377         12.3706        
66       NO_ID      36.47959647    32.91761001    2.004548548    64.06082696    98.58773634    50.7440772     77.00938565    23.19035435    27.59298251    14.03161431    79.0339099     5.801353637    82.48297418    80.20208662    41.76032858    4.652933689    56.62915564    73.39825702    69.595692      94.25627411    29.8583        254.82         29579700       56829          1619690        45480.7        67955500       1754.05        729.749        1090.23        15.157         27.5171        5.13121        
67       NO_ID      36.58746248    32.03996545    29.18861184    43.71646952    8.802133378    52.90157917    26.5820242     7.509998681    69.44155555    73.3427025     33.09753424    44.03725492    15.5014333     52.24624751    56.12742632    4.850852354    45.38179889    92.05687314    78.74407806    72.18435717    100            100            100            100            100            100            100            485.081        100            100            100            6.95122        1.01816        
68       NO_ID      36.83082136    18.8818946     85.98324244    50.48780165    44.88518381    44.22780475    56.42768798    7.879999973    21.11951421    29.11511742    31.08709714    3.378362855    48.50486542    53.50873846    83.63280185    72.11772231    48.79723648    68.05882638    3.997735221    36.92578118    8.00794        50.7895        2666.03        103230000      58543500       71911100       416334000      83.9507        7.64441        1780.35        222.41         3.91085        0.78832        
69       NO_ID      37.36793745    27.2185883     62.03772274    52.02249018    1.581012121    21.23772756    32.58428787    26.1066017     87.37593765    54.12532755    58.94232349    52.64787368    20.3105888     71.26675825    84.28296634    37.60640484    16.74146087    32.71273281    55.2394375     50.68092016    4.26274        274.9          10207.3        2692390        2487480        2296560        2636780        669.428        25.2318        1100.64        3146.12        2.32124        2.59359        
70       NO_ID      38.10066317    85.44176871    64.805703      83.18740288    6.880051744    93.74347432    46.6661841     51.95451435    62.08623279    50.19437407    67.66060335    2.246813005    76.16981638    56.47748612    95.92340762    37.3654294     72.09106937    6.038379974    80.94460647    73.55359904    3.91887        422.75         581.248        2097.12        2841.82        1726.66        1872.81        2920.31        458.188        4333.33        2459.92        5.28508        7.22506        
71       NO_ID      38.86150491    93.67926886    39.20785385    58.17209371    64.94602706    23.49082019    94.77849855    80.68748798    55.20355299    50.01793606    31.36840809    56.2013989     44.8525416     31.36372465    46.65665158    22.97097776    33.83247688    7.605645488    96.10881333    97.59393879    5.85115        901.378        1064470        3061.77        599.032        1613.14        549.898        935.557        994.115        7716.91        4600.06        9.84217        2.44593        
72       NO_ID      39.00226315    93.62845116    57.52079036    73.65231259    5.175995263    4.044047197    20.97318994    32.74357254    29.50905384    99.83135084    99.37203271    11.30068799    64.68621313    68.25456366    21.15409735    46.7009692     18.19249272    40.32003436    92.55610897    22.24327253    16.475         43.3656        1503330        2043.53        2324.13        1830.32        2073.96        248.614        172.215        1239.65        1136.29        3.42958        1.23297        
73       NO_ID      39.28488782    81.07534938    97.39616276    62.83072311    39.15629878    80.92090839    67.74374291    24.51560878    70.60540643    69.31736559    6.99987004     81.40079171    14.77904165    99.01088589    36.07406877    10.6924203     20.14856654    65.51315068    79.68083555    15.3282563     0.793016       573.981        21456.2        422.1          271.315        240.965        242.68         1027.62        1465.69        2513.62        419.467        9.35781        5.56012        
